2025/11/17 21:17:59 INFO Starting partners-only import...
2025/11/17 21:17:59 INFO Loading Socios files…
2025/11/17 21:20:24 INFO Found 26650670 partner records to process
Processing partners   0% |                      | (0/26650670, 0 it/hr) [0s:0s]2025/11/17 22:08:24 WARN No businesses found for CNPJ, skipping partners cnpj=29565214
2025/11/17 23:12:55 WARN error batch inserting partners business_id=54689240 partners_count=7 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:55 WARN error batch inserting partners business_id=61433931 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:56 WARN error batch inserting partners business_id=59676449 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:56 WARN error batch inserting partners business_id=76330441 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:56 WARN error batch inserting partners business_id=67062200 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:56 WARN error batch inserting partners business_id=68726729 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:56 WARN error batch inserting partners business_id=87417939 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:56 WARN error batch inserting partners business_id=68825530 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:56 WARN error batch inserting partners business_id=51565729 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:56 WARN error batch inserting partners business_id=20761778 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:56 WARN error batch inserting partners business_id=72505872 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:56 WARN error batch inserting partners business_id=97310777 partners_count=6 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:56 WARN error batch inserting partners business_id=77985857 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=50825850 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=76148485 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=50324536 partners_count=25 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=58423717 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=87412351 partners_count=5 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=74446670 partners_count=6 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=79979204 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=68820848 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=18934592 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=68820846 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=47862706 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=74343480 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=103597055 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=67062201 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=21114270 partners_count=6 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=100853473 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=76144842 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:57 WARN error batch inserting partners business_id=70660223 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:58 WARN error batch inserting partners business_id=52503049 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:58 WARN error batch inserting partners business_id=25472149 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:58 WARN error batch inserting partners business_id=18933903 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:58 WARN error batch inserting partners business_id=83644952 partners_count=5 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:58 WARN error batch inserting partners business_id=6182305 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:58 WARN error batch inserting partners business_id=52503216 partners_count=9 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:58 WARN error batch inserting partners business_id=64094269 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:58 WARN error batch inserting partners business_id=21114219 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:58 WARN error batch inserting partners business_id=78186683 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:58 WARN error batch inserting partners business_id=79978844 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:58 WARN error batch inserting partners business_id=54689254 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:58 WARN error batch inserting partners business_id=69041486 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:58 WARN error batch inserting partners business_id=70827549 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:58 WARN error batch inserting partners business_id=61240066 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=61376284 partners_count=5 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=1840955 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=102407997 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=18933937 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=79977894 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=63261606 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=3572310 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=3653145 partners_count=6 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=22225326 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=56370911 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=20610784 partners_count=6 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=63261605 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=4383868 partners_count=5 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=74489939 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=27912 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=79977235 partners_count=10 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=103852345 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=78403850 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:12:59 WARN error batch inserting partners business_id=2342243 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:00 WARN error batch inserting partners business_id=23436505 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:00 WARN error batch inserting partners business_id=100734587 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:00 WARN error batch inserting partners business_id=68979666 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:00 WARN error batch inserting partners business_id=19006866 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:00 WARN error batch inserting partners business_id=59151551 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:00 WARN error batch inserting partners business_id=79978504 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:00 WARN error batch inserting partners business_id=59085316 partners_count=7 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:00 WARN error batch inserting partners business_id=18934517 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:00 WARN error batch inserting partners business_id=70827548 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:00 WARN error batch inserting partners business_id=72590318 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:00 WARN error batch inserting partners business_id=27264319 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:00 WARN error batch inserting partners business_id=20430264 partners_count=6 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:00 WARN error batch inserting partners business_id=4383670 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=78143680 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=76281579 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=22870411 partners_count=10 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=68820845 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=60290736 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=78403851 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=72425786 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=4806766 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=76144843 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=66939046 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=18934515 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=21114224 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=94254576 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=23892092 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=60868391 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=61240065 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=2356534 partners_count=6 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=60548630 partners_count=5 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=79980004 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=60654822 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=97313706 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=27229594 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:01 WARN error batch inserting partners business_id=68984665 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:02 WARN error batch inserting partners business_id=60134452 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:02 WARN error batch inserting partners business_id=98923155 partners_count=5 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:02 WARN error batch inserting partners business_id=57814884 partners_count=5 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:02 WARN error batch inserting partners business_id=68820847 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:02 WARN error batch inserting partners business_id=47958670 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:02 WARN error batch inserting partners business_id=70660222 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:02 WARN error batch inserting partners business_id=49799605 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:02 WARN error batch inserting partners business_id=23293255 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:02 WARN error batch inserting partners business_id=23344722 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:02 WARN error batch inserting partners business_id=72440833 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:02 WARN error batch inserting partners business_id=81697319 partners_count=4 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:03 WARN error batch inserting partners business_id=74446604 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:03 WARN error batch inserting partners business_id=54689241 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:03 WARN error batch inserting partners business_id=22782751 partners_count=2 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
2025/11/17 23:13:03 WARN error batch inserting partners business_id=21114182 partners_count=3 error="ERROR: value too long for type character varying(11) (SQLSTATE 22001)"
                                                                               Processing partners   0% |    | (25000/26650670, 11 it/s) [1h52m38s:696h17m43s]2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941867
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941735
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02247868
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941570
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02247951
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05603064
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=07396520
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=46291810
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05603302
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03940767
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=00627494
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=29684090
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02247995
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03940753
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03940388
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03940419
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02248204
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602046
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941431
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=01663191
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=00626774
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941667
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03940940
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=09181766
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02248101
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941588
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602227
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602510
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02248294
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02247771
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03637303
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02248183
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=04953367
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602605
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03940826
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03942000
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03940385
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=04953334
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602874
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=46287621
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03940530
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=00626894
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941797
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=29026764
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941748
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03311773
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02248483
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=00627386
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602039
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02248416
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=00627841
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=00628008
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=01960511
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941703
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03940470
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=00627665
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602570
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05603419
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05603310
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602559
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=46289943
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=18087936
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=00628102
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02248349
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=00627285
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941412
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05603047
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03940421
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05603342
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=01960503
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05307722
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=01663180
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941685
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02248104
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05601964
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03940461
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03940966
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03942122
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=04953507
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=30609999
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941727
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941932
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=08268481
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602375
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602284
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602120
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602541
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=09378511
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02247673
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05603267
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02247881
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=31685575
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=46265284
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941884
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=31131000
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=46266142
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03940534
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03942002
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941539
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602437
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=46296892
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05601787
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=46269307
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=00626873
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602277
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941315
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05307739
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02247717
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=41460105
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602481
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02247782
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03942107
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05603166
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=00627259
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03311771
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941542
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05603438
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=28983672
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=07883598
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=00011622
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02248232
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=00627615
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=30902896
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=02247985
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602613
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=00627765
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941332
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05601905
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05601890
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602398
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03941224
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=05602626
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03942065
2025/11/17 23:34:32 WARN No businesses found for CNPJ, skipping partners cnpj=03940714
